,PD,EAD,LGD,Actual_Target,EL,EL_pct,RISK_TIER,DECISION
133941,0.03948831930756569,276277.5,0.45,0,4909.380361873191,0.01776974368840456,LOW,APPROVE
258517,0.16336633265018463,628114.5,0.45,0,46175.74305723198,0.07351484969258308,MEDIUM,MANUAL_REVIEW
1982,0.02954048104584217,1227901.5,0.45,0,16322.760444110027,0.013293216470628977,LOW,APPROVE
98498,0.02954048104584217,270000.0,0.45,0,3589.1684470698237,0.013293216470628977,LOW,APPROVE
180597,0.01935012824833393,647046.0,0.45,0,5634.190387157165,0.00870755771175027,LOW,APPROVE
41617,0.01935012824833393,1174090.5,0.45,0,10223.46078756773,0.00870755771175027,LOW,APPROVE
95190,0.14920486509799957,550980.0,0.45,0,36994.00345726311,0.0671421892940998,MEDIUM,MANUAL_REVIEW
284015,0.04681568965315819,450000.0,0.45,0,9480.177154764533,0.021067060343921185,LOW,APPROVE
137245,0.02954048104584217,585000.0,0.45,0,7776.531635317951,0.013293216470628977,LOW,APPROVE
182630,0.16336633265018463,540000.0,0.45,0,39698.018833994865,0.07351484969258308,MEDIUM,MANUAL_REVIEW
270608,0.0749896988272667,781920.0,0.45,0,26386.17538815737,0.033745364472270015,LOW,APPROVE
215576,0.04681568965315819,261000.0,0.45,0,5498.502749763429,0.021067060343921185,LOW,APPROVE
21759,0.02954048104584217,202500.0,0.45,0,2691.876335302368,0.013293216470628977,LOW,APPROVE
148634,0.08154802769422531,792346.5,0.45,0,29076.432446440125,0.03669661246240139,LOW,APPROVE
147954,0.01935012824833393,95940.0,0.45,0,835.4030868653208,0.00870755771175027,LOW,APPROVE
262509,0.055392514914274216,332473.5,0.45,0,8287.444488307927,0.024926631711423397,LOW,APPROVE
207635,0.01935012824833393,277969.5,0.45,0,2420.4354633563667,0.00870755771175027,LOW,APPROVE
275995,0.02122514694929123,664569.0,0.45,0,6347.508607324585,0.009551316127181053,LOW,APPROVE
303034,0.09035779535770416,135000.0,0.45,0,5489.236067980529,0.04066100791096688,MEDIUM,MANUAL_REVIEW
183976,0.16336633265018463,1267735.5,0.45,0,93197.38473245165,0.07351484969258308,MEDIUM,MANUAL_REVIEW
109753,0.27751195430755615,640080.0,0.45,1,79933.43327093124,0.12488037943840027,HIGH,DECLINE
20283,0.02122514694929123,343287.0,0.45,0,3278.842659351602,0.009551316127181053,LOW,APPROVE
174035,0.16336633265018463,840996.0,0.45,0,61825.6945320636,0.07351484969258308,MEDIUM,MANUAL_REVIEW
163399,0.00374531839042902,450000.0,0.45,0,758.4269740618765,0.001685393275693059,LOW,APPROVE
133522,0.14920486509799957,900000.0,0.45,0,60427.97036468983,0.0671421892940998,MEDIUM,MANUAL_REVIEW
117860,0.01032863836735487,810000.0,0.45,0,3764.78868490085,0.004647887265309692,LOW,APPROVE
222740,0.0749896988272667,225459.0,0.45,0,7608.196128553525,0.033745364472270015,LOW,APPROVE
133896,0.055392514914274216,203760.0,0.45,0,5079.050477519631,0.024926631711423397,LOW,APPROVE
151759,0.01032863836735487,101880.0,0.45,0,473.52675458975136,0.004647887265309692,LOW,APPROVE
121680,0.00374531839042902,1476000.0,0.45,0,2487.640474922955,0.001685393275693059,LOW,APPROVE
105570,0.04681568965315819,942300.0,0.45,0,19851.490962076932,0.021067060343921185,LOW,APPROVE
58520,0.01032863836735487,79101.0,0.45,0,367.6525305732619,0.004647887265309692,LOW,APPROVE
298375,0.02954048104584217,1312110.0,0.45,0,17442.162263276987,0.013293216470628977,LOW,APPROVE
118399,0.3396226465702057,337923.0,0.45,0,51644.83661862463,0.15283019095659256,HIGH,DECLINE
304972,0.01032863836735487,675000.0,0.45,0,3137.3239040840417,0.004647887265309692,LOW,APPROVE
148585,0.01032863836735487,337500.0,0.45,0,1568.6619520420209,0.004647887265309692,LOW,APPROVE
52217,0.055392514914274216,1125000.0,0.45,1,28042.46067535132,0.024926631711423397,LOW,APPROVE
23684,0.01032863836735487,1066752.0,0.45,0,4958.143036043644,0.004647887265309692,LOW,APPROVE
75897,0.17468354105949402,500211.0,0.45,0,39320.38294060975,0.0786075934767723,MEDIUM,MANUAL_REVIEW
139723,0.03190013766288757,298512.0,0.45,0,4285.158252310753,0.014355061948299407,LOW,APPROVE
162699,0.03948831930756569,112500.0,0.45,0,1999.096164945513,0.01776974368840456,LOW,APPROVE
202130,0.015748031437397003,157500.0,0.45,0,1116.1417281255126,0.007086614146828651,LOW,APPROVE
251837,0.0749896988272667,1312110.0,0.45,0,44277.63017771021,0.033745364472270015,LOW,APPROVE
257808,0.061991870403289795,942300.0,0.45,1,26286.72276645899,0.02789634168148041,LOW,APPROVE
258857,0.03948831930756569,271066.5,0.45,0,4816.782227512915,0.01776974368840456,LOW,APPROVE
136013,0.04131736606359482,1293502.5,0.45,0,24049.852333503775,0.01859281472861767,LOW,APPROVE
176700,0.02954048104584217,545040.0,0.45,0,7245.3347051516175,0.013293216470628977,LOW,APPROVE
47798,0.08949416130781174,247500.0,0.45,0,9967.412215657534,0.040272372588515286,MEDIUM,MANUAL_REVIEW
164140,0.17468354105949402,640080.0,0.45,0,50315.14843261242,0.0786075934767723,MEDIUM,MANUAL_REVIEW
223823,0.01032863836735487,50940.0,0.45,0,236.76337729487568,0.004647887265309692,LOW,APPROVE
152617,0.02122514694929123,922500.0,0.45,0,8811.089127324522,0.009551316127181053,LOW,APPROVE
20210,0.04131736606359482,942300.0,0.45,0,17520.00931877643,0.01859281472861767,LOW,APPROVE
148915,0.02954048104584217,337500.0,0.45,0,4486.46055883728,0.013293216470628977,LOW,APPROVE
190631,0.08949416130781174,545040.0,0.45,0,21950.053955644373,0.040272372588515286,MEDIUM,MANUAL_REVIEW
228618,0.14920486509799957,219069.0,0.45,0,14708.77226646915,0.0671421892940998,MEDIUM,MANUAL_REVIEW
187016,0.02122514694929123,522000.0,0.45,0,4985.78701838851,0.009551316127181053,LOW,APPROVE
206409,0.061991870403289795,808650.0,0.45,0,22558.37670072913,0.02789634168148041,LOW,APPROVE
189252,0.00699300691485405,50940.0,0.45,0,160.30069750919938,0.003146853111684322,LOW,APPROVE
229763,0.02122514694929123,678996.0,0.45,0,6485.305445091426,0.009551316127181053,LOW,APPROVE
75027,0.02122514694929123,265851.0,0.45,0,2539.2269437272103,0.009551316127181053,LOW,APPROVE
105946,0.08949416130781174,1288350.0,0.45,0,51884.91122441367,0.040272372588515286,MEDIUM,MANUAL_REVIEW
228890,0.03948831930756569,497448.0,0.45,0,8839.523458309472,0.01776974368840456,LOW,APPROVE
198839,0.03948831930756569,163008.0,0.45,0,2896.6103791594505,0.01776974368840456,LOW,APPROVE
183060,0.08154802769422531,760225.5,0.45,0,27897.70055753533,0.03669661246240139,LOW,APPROVE
300033,0.03190013766288757,385749.0,0.45,0,5537.450791494549,0.01435506194829941,LOW,APPROVE
173521,0.1358734667301178,1221354.0,0.45,0,74677.32093811333,0.06114306002855301,MEDIUM,MANUAL_REVIEW
297686,0.10454985499382019,454500.0,0.45,0,21383.059092611074,0.047047434747219084,MEDIUM,MANUAL_REVIEW
119034,0.10454985499382019,1185120.0,0.45,0,55756.85586762428,0.047047434747219084,MEDIUM,MANUAL_REVIEW
160751,0.04131736606359482,251091.0,0.45,0,4668.488443023339,0.01859281472861767,LOW,APPROVE
48070,0.02954048104584217,1129500.0,0.45,0,15014.68800357543,0.013293216470628977,LOW,APPROVE
43982,0.014641288667917252,315000.0,0.45,0,2075.4026686772704,0.006588579900562763,LOW,APPROVE
232684,0.02122514694929123,491211.0,0.45,0,4691.711546148732,0.009551316127181053,LOW,APPROVE
204037,0.014641288667917252,495000.0,0.45,0,3261.347050778568,0.006588579900562763,LOW,APPROVE
91428,0.02954048104584217,225000.0,0.45,0,2990.97370589152,0.013293216470628977,LOW,APPROVE
77509,0.02954048104584217,1800000.0,0.45,1,23927.78964713216,0.013293216470628977,LOW,APPROVE
230003,0.02954048104584217,180000.0,0.45,0,2392.778964713216,0.013293216470628977,LOW,APPROVE
272200,0.061991870403289795,1273500.0,0.45,0,35525.9911313653,0.02789634168148041,LOW,APPROVE
4070,0.1358734667301178,264888.0,0.45,0,16196.06288484335,0.06114306002855301,MEDIUM,MANUAL_REVIEW
187168,0.1358734667301178,354276.0,0.45,0,21661.518734675647,0.06114306002855301,MEDIUM,MANUAL_REVIEW
134314,0.09035779535770416,848745.0,0.45,0,34510.82715939358,0.04066100791096687,MEDIUM,MANUAL_REVIEW
160603,0.02122514694929123,598500.0,0.45,0,5716.46270211786,0.009551316127181053,LOW,APPROVE
280586,0.02122514694929123,270000.0,0.45,0,2578.8553543388844,0.009551316127181053,LOW,APPROVE
2669,0.03691275045275688,382500.0,0.45,0,6353.607171680778,0.016610737703740597,LOW,APPROVE
244392,0.01935012824833393,370629.0,0.45,0,3227.2734071482905,0.00870755771175027,LOW,APPROVE
202717,0.26323118805885315,521280.0,0.45,0,61747.71917009354,0.11845403462648392,HIGH,DECLINE
236629,0.02954048104584217,270000.0,0.45,0,3589.1684470698237,0.013293216470628977,LOW,APPROVE
104766,0.08154802769422531,662026.5,0.45,1,24294.129910339976,0.03669661246240139,LOW,APPROVE
110063,0.09035779535770416,270000.0,0.45,0,10978.472135961058,0.04066100791096688,MEDIUM,MANUAL_REVIEW
155063,0.011976048350334167,1319269.5,0.45,0,7109.8358936045315,0.005389221757650375,LOW,APPROVE
223924,0.3456561863422394,755190.0,0.45,1,117466.2429137081,0.15554528385400773,HIGH,DECLINE
10779,0.14920486509799957,315000.0,0.45,0,21149.78962764144,0.0671421892940998,MEDIUM,MANUAL_REVIEW
215773,0.055392514914274216,427500.0,0.45,0,10656.135056633502,0.024926631711423397,LOW,APPROVE
301139,0.01935012824833393,675000.0,0.45,0,5877.6014554314315,0.00870755771175027,LOW,APPROVE
276168,0.08154802769422531,1350000.0,0.45,0,49540.42682424188,0.03669661246240139,LOW,APPROVE
73149,0.0749896988272667,225000.0,0.45,0,7592.707006260754,0.033745364472270015,LOW,APPROVE
284715,0.0749896988272667,585000.0,0.45,0,19741.038216277957,0.033745364472270015,LOW,APPROVE
299998,0.08154802769422531,392427.0,0.45,0,14400.741538782791,0.03669661246240139,LOW,APPROVE
187570,0.055392514914274216,518463.0,0.45,1,12923.536256999709,0.024926631711423397,LOW,APPROVE
212255,0.0749896988272667,450000.0,0.45,0,15185.414012521507,0.033745364472270015,LOW,APPROVE
233115,0.01032863836735487,495000.0,0.45,0,2300.7041963282973,0.004647887265309692,LOW,APPROVE
221958,0.061991870403289795,225000.0,0.45,0,6276.676878333092,0.02789634168148041,LOW,APPROVE
221152,0.055392514914274216,808650.0,0.45,0,20156.92073344253,0.024926631711423397,LOW,APPROVE
101579,0.20670391619205475,355536.0,0.45,0,33070.80759626627,0.09301676228642464,MEDIUM,MANUAL_REVIEW
140951,0.0749896988272667,781920.0,0.45,0,26386.17538815737,0.033745364472270015,LOW,APPROVE
63418,0.023411370813846588,237024.0,0.45,0,2497.075540101528,0.010535116866230964,LOW,APPROVE
59271,0.061991870403289795,450000.0,0.45,0,12553.353756666183,0.02789634168148041,LOW,APPROVE
114885,0.014641288667917252,314100.0,0.45,0,2069.472946766764,0.006588579900562763,LOW,APPROVE
252454,0.0749896988272667,314055.0,0.45,0,10597.900439338759,0.033745364472270015,LOW,APPROVE
133210,0.0749896988272667,636138.0,0.45,0,21466.708664660902,0.033745364472270015,LOW,APPROVE
104929,0.0749896988272667,180000.0,0.45,0,6074.165605008603,0.033745364472270015,LOW,APPROVE
179426,0.03948831930756569,135000.0,0.45,0,2398.9153979346156,0.01776974368840456,LOW,APPROVE
143642,0.061991870403289795,533668.5,0.45,0,14887.398820643128,0.02789634168148041,LOW,APPROVE
15178,0.03691275045275688,450000.0,0.45,0,7474.831966683269,0.016610737703740597,LOW,APPROVE
263549,0.0749896988272667,450000.0,0.45,0,15185.414012521507,0.033745364472270015,LOW,APPROVE
104700,0.14364640414714813,343800.0,0.45,0,22223.53518560529,0.06464088186621667,MEDIUM,MANUAL_REVIEW
200131,0.03948831930756569,285723.0,0.45,0,5077.224475882016,0.01776974368840456,LOW,APPROVE
193793,0.02122514694929123,405000.0,0.45,0,3868.2830315083265,0.009551316127181053,LOW,APPROVE
103335,0.02954048104584217,284400.0,0.45,0,3780.590764246881,0.013293216470628977,LOW,APPROVE
88012,0.20600858330726624,900000.0,0.45,1,83433.47623944283,0.09270386248826981,MEDIUM,MANUAL_REVIEW
145392,0.015748031437397003,358213.5,0.45,0,2538.520856685005,0.007086614146828651,LOW,APPROVE
197519,0.14920486509799957,728460.0,0.45,1,48910.399213179946,0.0671421892940998,MEDIUM,MANUAL_REVIEW
226274,0.055392514914274216,273636.0,0.45,0,6820.823794987053,0.024926631711423397,LOW,APPROVE
11879,0.01935012824833393,1724220.0,0.45,0,15013.745157754049,0.00870755771175027,LOW,APPROVE
73065,0.02954048104584217,679500.0,0.45,0,9032.74059179239,0.013293216470628977,LOW,APPROVE
177094,0.26323118805885315,450000.0,0.45,0,53304.31558191776,0.11845403462648392,HIGH,DECLINE
180236,0.02122514694929123,315000.0,0.45,0,3008.6645800620317,0.009551316127181053,LOW,APPROVE
71267,0.061991870403289795,1288350.0,0.45,0,35940.25180533528,0.02789634168148041,LOW,APPROVE
183483,0.09035779535770416,270000.0,0.45,0,10978.472135961058,0.04066100791096688,MEDIUM,MANUAL_REVIEW
124917,0.04131736606359482,675000.0,0.45,0,12550.149941816926,0.01859281472861767,LOW,APPROVE
147761,0.09035779535770416,269550.0,0.45,0,10960.174682401122,0.04066100791096688,MEDIUM,MANUAL_REVIEW
103512,0.04131736606359482,562500.0,0.45,0,10458.458284847438,0.01859281472861767,LOW,APPROVE
190481,0.01032863836735487,225000.0,0.45,0,1045.7746346946806,0.004647887265309692,LOW,APPROVE
113812,0.02954048104584217,675000.0,0.45,0,8972.92111767456,0.013293216470628977,LOW,APPROVE
299711,0.00699300691485405,270000.0,0.45,0,849.6503401547672,0.0031468531116843226,LOW,APPROVE
39884,0.20600858330726624,447768.0,0.45,0,41509.8230986476,0.09270386248826981,MEDIUM,MANUAL_REVIEW
259024,0.02122514694929123,253737.0,0.45,0,2423.5223001625386,0.009551316127181053,LOW,APPROVE
44627,0.3456561863422394,485640.0,0.45,0,75539.01165086031,0.15554528385400773,HIGH,DECLINE
272804,0.02954048104584217,269550.0,0.45,0,3583.1864996580407,0.013293216470628977,LOW,APPROVE
249462,0.0749896988272667,675000.0,0.45,0,22778.12101878226,0.033745364472270015,LOW,APPROVE
3514,0.02122514694929123,787131.0,0.45,0,7518.137014504149,0.009551316127181053,LOW,APPROVE
10846,0.061991870403289795,1500930.0,0.45,0,41870.45611998439,0.02789634168148041,LOW,APPROVE
23829,0.1358734667301178,513000.0,0.45,1,31366.389794647697,0.06114306002855301,MEDIUM,MANUAL_REVIEW
282303,0.08949416130781174,815607.0,0.45,0,32846.428989801185,0.040272372588515286,MEDIUM,MANUAL_REVIEW
203539,0.061991870403289795,862560.0,0.45,0,24062.26848077774,0.02789634168148041,LOW,APPROVE
135473,0.14920486509799957,653328.0,0.45,0,43865.87224713564,0.0671421892940998,MEDIUM,MANUAL_REVIEW
134419,0.04681568965315819,227520.0,0.45,0,4793.177569448948,0.021067060343921185,LOW,APPROVE
148440,0.14920486509799957,545040.0,0.45,0,36595.17885285616,0.0671421892940998,MEDIUM,MANUAL_REVIEW
170675,0.3456561863422394,450000.0,0.45,0,69995.37773430347,0.15554528385400773,HIGH,DECLINE
124812,0.3456561863422394,270000.0,0.45,0,41997.226640582085,0.15554528385400773,HIGH,DECLINE
257142,0.03948831930756569,562491.0,0.45,0,9995.32089703437,0.01776974368840456,LOW,APPROVE
280056,0.01032863836735487,2250000.0,0.45,0,10457.746346946806,0.004647887265309692,LOW,APPROVE
189551,0.08949416130781174,315000.0,0.45,0,12685.797365382316,0.040272372588515286,MEDIUM,MANUAL_REVIEW
219387,0.01032863836735487,2517300.0,0.45,0,11700.126612964086,0.004647887265309692,LOW,APPROVE
158137,0.1625615805387497,738108.0,0.45,0,53994.60138973296,0.07315271124243737,MEDIUM,MANUAL_REVIEW
218281,0.0749896988272667,199008.0,0.45,0,6715.597492897511,0.033745364472270015,LOW,APPROVE
278627,0.08949416130781174,889515.0,0.45,0,35822.87950307318,0.04027237258851529,MEDIUM,MANUAL_REVIEW
283179,0.03948831930756569,1125000.0,0.45,0,19990.96164945513,0.01776974368840456,LOW,APPROVE
102539,0.14920486509799957,540000.0,0.45,1,36256.782218813896,0.0671421892940998,MEDIUM,MANUAL_REVIEW
206596,0.0749896988272667,835380.0,0.45,0,28190.202572844926,0.033745364472270015,LOW,APPROVE
126523,0.01032863836735487,1046142.0,0.45,0,4862.350079505612,0.004647887265309692,LOW,APPROVE
231231,0.04681568965315819,203760.0,0.45,0,4292.624215677381,0.021067060343921185,LOW,APPROVE
293639,0.3456561863422394,521280.0,0.45,1,81082.64556741714,0.15554528385400773,HIGH,DECLINE
242293,0.0749896988272667,1078200.0,0.45,0,36384.25197400153,0.033745364472270015,LOW,APPROVE
225238,0.023411370813846588,109008.0,0.45,0,1148.412019354105,0.010535116866230964,LOW,APPROVE
47195,0.09035779535770416,859212.0,0.45,0,34936.42592919767,0.04066100791096688,MEDIUM,MANUAL_REVIEW
275944,0.14920486509799957,180000.0,0.45,0,12085.594072937965,0.0671421892940998,MEDIUM,MANUAL_REVIEW
305466,0.01935012824833393,152820.0,0.45,0,1330.688969509676,0.00870755771175027,LOW,APPROVE
31823,0.055392514914274216,675000.0,0.45,0,16825.476405210793,0.024926631711423397,LOW,APPROVE
287266,0.014641288667917252,760225.5,0.45,0,5008.806449195276,0.006588579900562762,LOW,APPROVE
279781,0.00699300691485405,412942.5,0.45,0,1299.4693910717033,0.003146853111684322,LOW,APPROVE
95272,0.01032863836735487,254700.0,0.45,0,1183.8168864743784,0.004647887265309692,LOW,APPROVE
121313,0.03691275045275688,675000.0,0.45,0,11212.247950024903,0.016610737703740597,LOW,APPROVE
213147,0.055392514914274216,1078200.0,0.45,0,26875.894311256707,0.024926631711423397,LOW,APPROVE
254745,0.055392514914274216,99504.0,0.45,0,2480.2995618134737,0.024926631711423397,LOW,APPROVE
120234,0.02122514694929123,545040.0,0.45,0,5205.849341958761,0.009551316127181053,LOW,APPROVE
21070,0.03948831930756569,364896.0,0.45,0,6484.10839292407,0.01776974368840456,LOW,APPROVE
222855,0.04681568965315819,1258650.0,0.45,0,26516.0555018764,0.021067060343921185,LOW,APPROVE
238575,0.12295082211494446,127350.0,0.45,1,7046.0042383521795,0.055327869951725006,MEDIUM,MANUAL_REVIEW
157369,0.01032863836735487,314100.0,0.45,0,1459.901390033774,0.004647887265309692,LOW,APPROVE
65424,0.1358734667301178,472500.0,0.45,0,28890.0958634913,0.06114306002855302,MEDIUM,MANUAL_REVIEW
54671,0.1593625545501709,450000.0,0.45,0,32270.917296409607,0.0717131495475769,MEDIUM,MANUAL_REVIEW
66882,0.14920486509799957,254700.0,0.45,0,17101.11561320722,0.0671421892940998,MEDIUM,MANUAL_REVIEW
217628,0.5555555820465088,392427.0,0.45,0,98106.7546780944,0.25000001192092897,HIGH,DECLINE
65573,0.00699300691485405,1724220.0,0.45,0,5425.867072228342,0.003146853111684322,LOW,APPROVE
95120,0.055392514914274216,251280.0,0.45,0,6263.564016446471,0.024926631711423397,LOW,APPROVE
230796,0.14920486509799957,494550.0,0.45,0,33205.16971539706,0.0671421892940998,MEDIUM,MANUAL_REVIEW
207781,0.03948831930756569,545040.0,0.45,0,9685.221099928021,0.01776974368840456,LOW,APPROVE
83935,0.00374531839042902,225000.0,0.45,0,379.21348703093827,0.001685393275693059,LOW,APPROVE
20252,0.08154802769422531,1125000.0,0.45,1,41283.689020201564,0.03669661246240139,LOW,APPROVE
224177,0.055392514914274216,481495.5,0.45,0,12002.060999207664,0.024926631711423397,LOW,APPROVE
34554,0.01935012824833393,490495.5,0.45,0,4271.017873603804,0.00870755771175027,LOW,APPROVE
66549,0.01032863836735487,526491.0,0.45,0,2447.070814200165,0.004647887265309692,LOW,APPROVE
197484,0.061991870403289795,225000.0,0.45,0,6276.676878333092,0.02789634168148041,LOW,APPROVE
279766,0.26323118805885315,254700.0,0.45,0,30170.242619365454,0.11845403462648392,HIGH,DECLINE
264105,0.01032863836735487,135000.0,0.45,0,627.4647808168083,0.004647887265309692,LOW,APPROVE
17347,0.09035779535770416,135000.0,0.45,0,5489.236067980529,0.04066100791096688,MEDIUM,MANUAL_REVIEW
188772,0.09035779535770416,99000.0,0.45,1,4025.439783185721,0.04066100791096688,MEDIUM,MANUAL_REVIEW
138497,0.47035571932792664,808650.0,0.45,1,171158.91859553754,0.21166007369756698,HIGH,DECLINE
305929,0.08154802769422531,1125000.0,0.45,0,41283.689020201564,0.03669661246240139,LOW,APPROVE
69841,0.02954048104584217,531265.5,0.45,0,7062.227294876939,0.013293216470628977,LOW,APPROVE
71369,0.04681568965315819,753840.0,0.45,0,15881.192769661546,0.021067060343921185,LOW,APPROVE
122782,0.055392514914274216,598500.0,0.45,0,14918.589079286903,0.024926631711423397,LOW,APPROVE
152632,0.00699300691485405,135000.0,0.45,0,424.8251700773836,0.0031468531116843226,LOW,APPROVE
115440,0.09035779535770416,269550.0,0.45,0,10960.174682401122,0.04066100791096688,MEDIUM,MANUAL_REVIEW
100328,0.014641288667917252,537471.0,0.45,0,3541.1706277353687,0.006588579900562763,LOW,APPROVE
235110,0.10389610379934311,495000.0,0.45,0,23142.857121303678,0.0467532467097044,MEDIUM,MANUAL_REVIEW
44721,0.01032863836735487,1113840.0,0.45,0,5177.002751592547,0.004647887265309692,LOW,APPROVE
289258,0.09035779535770416,47970.0,0.45,0,1950.5085494890811,0.04066100791096688,MEDIUM,MANUAL_REVIEW
215297,0.1358734667301178,878733.0,0.45,0,53728.42456807048,0.06114306002855301,MEDIUM,MANUAL_REVIEW
301176,0.14920486509799957,271066.5,0.45,0,18199.998254289105,0.0671421892940998,MEDIUM,MANUAL_REVIEW
84393,0.2219570428133011,497520.0,0.45,0,49692.6305732131,0.09988066926598549,MEDIUM,MANUAL_REVIEW
75756,0.1358734667301178,237024.0,0.45,0,14492.37266020775,0.06114306002855301,MEDIUM,MANUAL_REVIEW
10429,0.02122514694929123,332473.5,0.45,0,3175.55950241033,0.009551316127181053,LOW,APPROVE
75016,0.01935012824833393,907780.5,0.45,0,7904.551093351515,0.00870755771175027,LOW,APPROVE
260225,0.26323118805885315,675000.0,0.45,0,79956.47337287664,0.11845403462648392,HIGH,DECLINE
29564,0.15819208323955536,450000.0,0.45,1,32033.89685600996,0.07118643745779991,MEDIUM,MANUAL_REVIEW
291162,0.04681568965315819,219870.0,0.45,0,4632.014557817951,0.021067060343921185,LOW,APPROVE
159424,0.04131736606359482,215640.0,0.45,0,4009.354568079114,0.01859281472861767,LOW,APPROVE
135191,0.08949416130781174,512064.0,0.45,0,20622.032197165492,0.040272372588515286,MEDIUM,MANUAL_REVIEW
301066,0.3456561863422394,450000.0,0.45,0,69995.37773430347,0.15554528385400773,HIGH,DECLINE
81569,0.1358734667301178,298512.0,0.45,0,18251.937135243417,0.06114306002855301,MEDIUM,MANUAL_REVIEW
166145,0.015748031437397003,112500.0,0.45,0,797.2440915182233,0.007086614146828651,LOW,APPROVE
101638,0.055392514914274216,299772.0,0.45,0,7472.306241396815,0.024926631711423397,LOW,APPROVE
188713,0.023411370813846588,1571931.0,0.45,0,16560.476790651304,0.010535116866230963,LOW,APPROVE
221176,0.01935012824833393,1287000.0,0.45,0,11206.626775022596,0.00870755771175027,LOW,APPROVE
206618,0.16336633265018463,180000.0,0.45,0,13232.672944664955,0.07351484969258308,MEDIUM,MANUAL_REVIEW
246210,0.02122514694929123,1147500.0,0.45,0,10960.135255940259,0.009551316127181053,LOW,APPROVE
94469,0.09035779535770416,900000.0,0.45,1,36594.90711987019,0.040661007910966884,MEDIUM,MANUAL_REVIEW
230964,0.1358734667301178,318528.0,0.45,1,19475.776624774935,0.06114306002855301,MEDIUM,MANUAL_REVIEW
234799,0.03190013766288757,448056.0,0.45,1,6431.87163630724,0.014355061948299408,LOW,APPROVE
244565,0.08154802769422531,1078200.0,0.45,0,39566.28755696118,0.03669661246240139,LOW,APPROVE
219395,0.20600858330726624,677664.0,0.45,0,62822.07026925087,0.09270386248826981,MEDIUM,MANUAL_REVIEW
99616,0.015748031437397003,312768.0,0.45,0,2216.4661334753036,0.007086614146828651,LOW,APPROVE
221062,0.0749896988272667,170640.0,0.45,0,5758.308993548156,0.033745364472270015,LOW,APPROVE
276299,0.03948831930756569,675000.0,0.45,0,11994.576989673078,0.01776974368840456,LOW,APPROVE
90783,0.03190013766288757,1078200.0,0.45,0,15477.627792656422,0.014355061948299408,LOW,APPROVE
153291,0.011976048350334167,355500.0,0.45,0,1915.8683348447084,0.005389221757650375,LOW,APPROVE
105271,0.08949416130781174,904500.0,0.45,0,36426.36100631208,0.04027237258851529,MEDIUM,MANUAL_REVIEW
127011,0.04681568965315819,543037.5,0.45,0,11440.2037815121,0.021067060343921185,LOW,APPROVE
279980,0.47035571932792664,576072.0,0.45,1,121931.44197510481,0.21166007369756698,HIGH,DECLINE
128184,0.04681568965315819,284400.0,0.45,0,5991.471961811185,0.021067060343921185,LOW,APPROVE
212911,0.1358734667301178,284400.0,0.45,0,17389.086272120476,0.061143060028553006,MEDIUM,MANUAL_REVIEW
143561,0.02954048104584217,1113399.0,0.45,0,14800.653925181832,0.013293216470628977,LOW,APPROVE
286371,0.0749896988272667,545040.0,0.45,1,18392.573451966047,0.033745364472270015,LOW,APPROVE
196409,0.02122514694929123,675000.0,0.45,0,6447.138385847211,0.009551316127181053,LOW,APPROVE
146141,0.00374531839042902,72400.5,0.45,0,122.02331585681532,0.001685393275693059,LOW,APPROVE
56705,0.01032863836735487,95940.0,0.45,0,445.9183042338118,0.004647887265309692,LOW,APPROVE
104233,0.3731343150138855,545040.0,0.45,1,91517.90717482567,0.16791044175624847,HIGH,DECLINE
269678,0.03948831930756569,348264.0,0.45,0,6188.562015898526,0.01776974368840456,LOW,APPROVE
72324,0.09035779535770416,1436850.0,0.45,0,58423.76921687276,0.04066100791096688,MEDIUM,MANUAL_REVIEW
20658,0.14920486509799957,400500.0,0.45,0,26890.446812286973,0.0671421892940998,MEDIUM,MANUAL_REVIEW
124450,0.09035779535770416,142632.0,0.45,0,5799.560880357028,0.04066100791096688,MEDIUM,MANUAL_REVIEW
159683,0.08124999701976776,274500.0,0.45,0,10036.405881866813,0.03656249865889549,LOW,APPROVE
157797,0.08949416130781174,394303.5,0.45,0,15879.537464955638,0.040272372588515286,MEDIUM,MANUAL_REVIEW
65206,0.00699300691485405,1528200.0,0.45,0,4809.020925275981,0.003146853111684322,LOW,APPROVE
236769,0.02122514694929123,50940.0,0.45,0,486.54404351860285,0.009551316127181053,LOW,APPROVE
127271,0.0749896988272667,959598.0,0.45,0,32381.98425686136,0.033745364472270015,LOW,APPROVE
291836,0.061991870403289795,1157242.5,0.45,0,32282.83218833059,0.02789634168148041,LOW,APPROVE
294494,0.1358734667301178,180000.0,0.45,0,11005.750805139542,0.061143060028553006,MEDIUM,MANUAL_REVIEW
212652,0.04131736606359482,755190.0,0.45,0,14041.107754904777,0.01859281472861767,LOW,APPROVE
234609,0.0749896988272667,414792.0,0.45,1,13997.307220181823,0.033745364472270015,LOW,APPROVE
141700,0.3731343150138855,583425.0,0.45,0,97963.14948163927,0.16791044175624847,HIGH,DECLINE
44503,0.08949416130781174,135000.0,0.45,0,5436.770299449564,0.040272372588515286,MEDIUM,MANUAL_REVIEW
119896,0.02954048104584217,314100.0,0.45,0,4175.399293424562,0.013293216470628977,LOW,APPROVE
11650,0.02122514694929123,1305000.0,0.45,0,12464.467545971274,0.009551316127181053,LOW,APPROVE
